symbol,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9
ARCN1,394.09998807013153,599.2333933675559,758.7321756129937,564.4418509023271,562.4973624112322,434.90554859604487,751.4617563822319,867.7607912518781,802.6517413437244,947.6217452147001
AREG,207.46775252686692,226.6321812344582,308.52871697214425,468.33219257354443,275.72719865009253,364.9868802876756,516.9546073743749,275.02843680731337,520.3793305001897,203.50492867544605
AREL1,273.08553550477035,199.8158478618093,178.9144573950059,323.61560578583897,279.794831008414,111.97997450802059,324.49452888168986,122.20860477895482,276.4520872702961,204.22105315638854
ARF1,1597.8770920364038,1252.216988237678,1023.6291481811386,1372.7075550356526,1128.0179353051117,730.1481582985818,891.8734978468352,1040.0545100660559,1008.8450832400874,701.2100889013309
ARF3,447.1980531945319,285.90692127146616,653.8917883879932,319.74010201123866,389.71616414572316,304.1142572826998,542.8643614149057,800.3926091343395,309.2527159155211,607.3393037533767
ARF4,1243.6040649654092,1123.3941539489244,568.1265932660477,878.018151462063,719.827790904324,482.4008671664394,1192.165278787334,1013.4964046314503,719.4637629945503,796.6102672878958
ARF5,212.94454807138183,121.7643608320484,223.58795431790605,256.4959981607216,183.02498539024486,133.04817601622662,178.09929612485396,191.8562662735862,204.8473331405915,100.9629427551181
ARF6,168.02923962515484,101.39931162471265,86.14342203288653,187.49580504937762,110.78801528607478,165.9289943836811,140.06743132864355,103.12239479505045,107.66834188487611,192.29943475739552
ARFGAP1,639.6139952251672,544.490144130389,741.0932591882505,548.8775447878254,822.5807378319565,918.6655322882405,492.70201013315983,649.2016121149347,784.0081083806724,652.5215567312388
ARFGAP2,1095.226585315694,717.6905848589564,1318.2767374347188,644.3963722371184,933.2782952722087,1152.6538841931529,509.20492450632923,1304.8238473264387,998.9009909501518,1566.7985321239505
ARFGAP3,599.9288440857742,1006.4472838503963,1070.0017810102568,707.2117122804859,735.167555686246,729.7826455403161,553.5637029343585,931.0985304079301,544.8613208883935,389.1317006399068
ARFGEF1,1043.7435314893996,1328.5707872157664,1162.4555008767566,1041.6715540826567,826.7482749393881,1141.6309522053734,894.3395271449798,712.7953772426611,809.4781853866124,720.6223152710402
ARFGEF2,1181.9786662234606,927.6232840734174,638.9597822537273,1466.2774852189502,1625.5445543692204,657.7687584466395,550.5460509779425,900.2128893428104,1024.020613100571,1072.1566051055067
ARFGEF3,243.95750642512633,220.13745687924558,189.72433488809176,419.0011121404995,267.3395052395256,306.2516651610627,347.1903975009041,291.9049062080366,303.65900434682806,372.3795992900665
ARFIP1,284.8048148241399,305.9193564378455,561.4503268629157,281.5800291384912,519.6369055051728,393.33640090366237,386.3437112244892,340.98660922811047,359.32965543630496,280.78866493518893
ARFIP2,609.56408012315,840.7094907589868,731.0713905250998,952.616403415526,843.4231605043698,445.8550769343221,445.66244038839534,419.2214300487659,733.2641536575327,557.9054184220138
ARFRP1,165.11992656807834,145.90259873749355,179.05104876499792,108.71198076566498,138.79100048269115,160.18923600249985,142.1445705267393,154.03612579612675,186.95734542146738,103.6312084028508
ARG1,877.2568710355503,1149.6305789439134,547.5167835583252,643.3082345020155,627.6140090905745,568.039605682975,693.9012272634101,1167.096038016583,608.31480401926,950.2819814423258
ARG2,1267.2150849773914,586.6959168661156,582.6518438663182,1061.949839031132,1038.508672065326,1042.266358617555,648.9699736520209,666.0857569154258,1518.5616933881486,1313.8217529335627
ARGFX,369.91198048816193,408.4564951750987,265.68140523001125,310.7542937491198,276.0835776412775,392.7833297406903,436.8509494820787,489.74041368031067,371.88119471968406,395.5885857495409
ARGLU1,789.0999481173698,1302.549672393841,504.9215363399599,1433.8419696394387,1078.6323584184559,1335.9080693083324,1030.1814509160151,1237.5060562391984,842.8534823388993,732.6857396577005
ARHGAP1,514.3452440368826,330.59367709571677,913.8960764846981,773.9500881905204,457.37875522991743,729.3740608090257,404.033925194704,550.2394330929322,636.2371747568931,657.3135073639148
ARHGAP4,440.8518235293978,386.88519983393405,332.48237102049416,404.1245348310259,441.1331652357668,251.75362810628778,221.61208150845707,275.81741039821236,288.8008142858477,418.1657374323229
ARHGAP5,714.3297802188408,1460.6429307151445,759.0093648905229,525.3012821953596,1241.629987318691,977.702808824188,927.4086756814876,1220.863511623308,797.2380575219961,933.1487401822167
ARHGAP6,328.0090084136763,288.48493011792306,281.5751173135236,356.08977082796025,429.4414819322282,565.4614651031573,299.7694587130413,384.815268268397,380.0326751134857,431.7759320206991
ARHGAP8,314.8518392612317,472.3589584956587,854.0692388441463,391.64547113278155,685.6814915055439,424.0666825157659,830.2178270398616,626.5485793199139,640.2963543294509,800.7453246137464
ARHGAP9,856.9647124569349,652.5448287556546,1114.649546443655,716.7519166197236,661.7183751933285,1009.8874736513711,934.1386975153321,509.0826260878914,1074.1109620388233,883.5784685004128
ARHGAP10,504.64250132118946,841.6107118086117,584.0966661529868,591.555707434674,435.3994702613619,381.79009610735847,454.67604954204484,803.6495749680986,478.21777179351875,451.7913037746629
ARHGAP11A,780.1856547644496,938.7339343915171,919.8266077737343,1151.6288702829615,613.4344770191186,878.0565536054862,666.4723046416627,1041.136848172386,853.9949654608928,717.3632668832827
ARHGAP11B,591.9250867169832,625.1873616448864,584.4694271371734,545.0757873778634,424.9390078792174,438.0184546611122,558.341503556251,332.7338345456217,276.1463006155428,522.1087844966021
ARHGAP12,627.2007239311055,949.512467256939,694.3675571667436,582.2930214177035,478.0273898119888,507.0413456591995,622.7408808654114,633.1266074881713,1083.2779117033356,596.146977057679
ARHGAP15,348.28122002280486,977.0638735849986,506.9959943661276,653.82025679289,492.2394836726152,472.1415177324579,605.8615053260644,529.4519733405629,607.1837647249121,567.421671888684
ARHGAP17,732.38451473254,594.8100947201298,671.4884420101979,543.3212497322761,616.8672015400178,577.1967185002909,669.7280862264806,784.7533709138651,894.3497800111538,799.2120757728085
ARHGAP18,363.06901675870176,264.8595096973186,389.1871369901383,392.6014372175707,435.12390382032453,298.2708136335861,377.896010789061,245.63122080431987,297.28167396823454,263.1087800314611
ARHGAP19,1238.57289392801,1642.6035250792283,1603.2470790454952,1721.1290809450988,680.1640372758972,1768.0736890120386,1242.4744515233908,687.6288912329372,1110.8436547488097,978.5115229445139
ARHGAP20,137.3189754689806,146.5064544555089,218.07041738514528,156.89546877271354,165.1028541088992,195.80438308133566,187.71802037211864,148.66714775937413,130.4104744941758,217.06011946733423
ARHGAP21,732.9765103382036,461.612699458975,998.8400942245493,981.3249877683679,783.9102737715691,1487.9091601044395,1312.659514547981,882.7600751600262,1310.2644439545925,648.6814257834636
ARHGAP22,773.2777470989755,1392.3093127440484,1560.5951145836962,856.1117708740236,1268.0019898153557,698.2203878686857,848.6740759728293,913.5616613486956,1119.3463483720523,940.4935909613184
ARHGAP23,317.98861330278584,312.4431343122638,399.5861311565106,320.75234048344004,426.8308181739752,381.8401872918329,368.1328670364087,450.55370536717277,323.27076982677664,406.1159003698004
ARHGAP24,1587.266882550731,1209.1399269109138,885.3637623833224,1121.8186867652025,1525.574105666153,852.7725264873214,589.3795877870084,1506.6711555151608,1166.6727261363083,1546.5177943522044
ARHGAP25,1037.764408952302,570.96259810577,1063.5411823519814,1048.0105924383654,1091.3074568410163,1697.7750891415708,1699.1582839279365,958.8155554902207,1659.457966638184,1205.136630804109
ARHGAP26,807.2431245264714,434.6721797943961,579.2104601141764,777.2358479815483,727.2723249887308,361.97258018330365,491.6111475894118,362.33617537065754,611.2480078276158,678.9871607385239
ARHGAP27,807.5265236786461,1272.477197494522,1151.1605592010058,1027.8744509183928,1536.783934709151,1409.4982830098566,675.0995626916318,1174.0951500288436,1353.0575747828987,1367.2689484617597
ARHGAP28,875.6365491205825,1793.541124606359,1669.7865730690971,999.3152053208973,1419.4799082366685,1327.442667406938,831.1467347660889,829.7066388201525,1566.030200980271,1209.5105244300796
ARHGAP29,249.79344308126534,212.02228772357904,140.2261489889229,223.75613711776896,204.64587761744917,154.78413973224622,155.1016935446556,128.612581030485,191.16499788331248,144.93744589026133
ARHGAP30,243.67907288456271,380.649508059275,436.77013788171234,178.04379280144258,419.30192500285017,217.76072554326865,339.32740073883963,415.3298207193004,250.18911778345372,323.06541155243485
ARHGAP31,181.0343212549602,111.5531388250887,114.49281238772292,135.64091690093252,161.9011025796124,82.11753294964274,154.7560764967749,128.53026397492934,160.66920252393612,133.10158983511448
ARHGAP32,656.9307838218872,1163.622591431053,794.5542373409271,1084.981875429753,663.3667385557834,764.1596430201496,764.6949888397959,660.3219805520562,657.1725301895308,861.6076080634904
ARHGAP33,380.77723423085644,419.38941158727823,325.47144915129707,434.03495024059987,236.4057556151153,381.0927867282019,278.87951236533377,419.8224315739018,284.67392177788406,248.594399683024
ARHGAP35,683.620058012381,1146.5222530200751,1360.6443253048487,881.474769744337,1011.5702801907772,703.1344499406703,512.0547194980013,981.0256721590654,1063.1341721558424,1042.7615040721719
ARHGAP36,1172.698242222591,498.5758738934015,654.3708658878096,560.9968673392702,732.8103527237703,649.506629735565,546.6906271297917,1012.9100068791165,378.8762361694647,455.54610203578267
ARHGAP39,1061.4712667689832,861.1280257189948,825.9885777600215,951.151252159004,524.7961386332727,1258.0483811975625,869.4201115561699,1470.7307212666592,1050.470149993085,1158.447683017976
ARHGAP40,687.9649811446845,642.703369264816,580.9669174918041,644.4142797095741,557.9709160709033,747.8298629134089,624.3792964953384,892.907346814711,552.2814845496907,428.7209973037383
ARHGAP42,1057.1676188874947,860.8967134562239,785.0130556714796,1010.0754572666478,980.9139281394137,942.6289151919597,616.3625610884842,536.5281623064928,681.9527838205984,511.76161457676443
ARHGAP44,383.57437756010603,322.9326684383151,529.9686979309087,653.1214397486797,210.96294444648606,434.83202434716947,603.2323420455423,254.15270391942715,364.84445068023325,420.7893566745633
ARHGAP45,337.0879718935854,304.0302076160084,333.10908793240657,210.56302540323563,291.6079247495686,242.95552093403006,210.4351971631994,163.58217758858075,328.08515780889394,183.2143129626918
ARHGDIA,334.73180334147725,253.82303295887252,276.89229445388344,263.82776123060927,458.46942637841846,443.68098927542275,262.09251110389175,229.49779404231182,253.8918668994907,437.29257099466287
ARHGDIB,367.9160832765883,355.07975534655685,274.7738271040522,460.01381266957054,328.86252814416514,257.1134462297543,351.4428137823564,180.40732213775155,224.80011913130164,437.43096420941185
ARHGDIG,348.3389903446746,418.972543930756,245.8360527426265,418.90246973345387,500.62489472445793,345.9736922393053,573.0004799673623,460.89117235521405,326.1794835717989,395.0488182114527
ARHGEF1,1448.6664216546596,940.5982706296971,1468.4420093162007,794.0094406094688,1283.0540759168682,1005.1359100137583,1061.224951414927,718.4401389719145,1485.4867453557135,1290.1214374022707
ARHGEF2,1243.101970868315,679.4305344251161,739.4882083529836,1764.8018689833552,746.1945885344758,979.9936856850237,1240.6239253664787,1402.3667327435487,1375.773952184632,831.6019748028643
ARHGEF3,45.08997286561204,97.40748231590364,59.12787622515818,55.65798855723803,69.33367771992853,69.47984228084658,86.7513876883948,78.00284855154173,41.74112385928775,38.32227067260975
ARHGEF4,336.83654642745694,417.4528801490816,303.72814719426214,287.839918927016,354.2024710372706,249.4413857376408,386.3190455849354,374.9994312708415,378.68884768034394,300.2437799665992
ARHGEF5,1136.7243078882277,1343.9554275784737,1015.5830659501205,1507.6346064656489,673.3972047224032,688.3569723075257,986.4258250529437,1064.2738712593089,933.6979572234517,1275.541029969648
ARHGEF6,570.3967303356226,348.4878322887097,720.8904858047953,662.0259901741366,830.8028640891987,617.0033802851098,485.9174423482936,457.3778401867785,593.891820413704,391.31896209940487
ARHGEF7,66.79799764243194,73.46055092909035,62.70267567550134,49.732143656137445,65.07343116226727,56.99168826516052,78.62446864739002,88.36412314949355,54.49650890006058,98.47018852130076
ARHGEF9,816.9958275188703,993.3878590240793,534.4921093914061,1024.0254758142398,1097.7650021660313,696.8058595316212,1031.8510625963424,606.8775268757872,563.1898227158039,599.6586282622616
ARHGEF10,169.6057012987263,135.98106025133083,148.46020612381935,232.39155938650987,175.19612153085723,180.03391204117173,115.82766037398096,219.80958097437693,126.080945730334,116.01989672272417
ARHGEF10L,838.4398512363407,1482.305052029665,872.7950112017443,1083.0915121458202,1231.2700683682003,1622.154465367997,977.6789001209783,931.4465076974908,912.1757563444709,1284.2756420394269
ARHGEF11,721.0171872444056,855.4823913051047,693.2987230662573,916.804011698183,1054.7801773940694,1229.788560503673,921.4184917892069,1161.8589998913474,813.2974147511904,572.7271929748792
ARHGEF12,135.94611309816693,61.20914351621003,96.30478804160157,96.91967745046077,98.9269715869677,88.64354637494016,104.05726455961168,161.79333662487807,105.21734818863021,149.7916778734181
ARHGEF15,157.86169319402745,123.01731002700522,85.74052827741156,129.33543717563285,190.99191414874403,126.36440340111764,135.4099244245484,85.9208727364902,124.88242031859856,89.13812919439887
ARHGEF16,551.9405950689529,392.0008075833114,520.0794772425493,437.98372448405604,664.6529240033376,249.66434439556133,584.2546242330268,393.88221386204333,542.0632406982619,570.2054612515458
ARHGEF17,178.5537725215116,159.85471480917013,141.4292071123885,182.17477818993356,211.5125355204488,271.1548509766674,271.38194914184174,242.6775086227709,191.49955941040582,262.3863577065455
ARHGEF18,514.2340094257435,487.6037661492777,620.7351463682705,670.9405009091037,683.9787626101305,464.9863965297944,862.540829746218,664.0950765791194,613.1998854898903,664.3867990363267
ARHGEF19,212.61680834823517,231.68451285982445,229.28971605041912,251.86451484492775,349.23269582013916,190.4709189706079,191.62734280200496,229.23172838025735,171.979213676144,173.08527785227207
ARHGEF25,94.54585588657467,144.89395622358404,74.65926037237129,155.15709200740093,111.72658018417967,148.21654709640532,126.06148349969328,178.47024617050653,166.6279983675739,165.87758096800832
